Unnamed: 0,label,text
193,食品安全,衛福部食藥署公布今年度「金針乾製品稽查抽驗專案」執行結果，抽驗的504件金針乾製品當中，有七件二氧化硫殘留量不合格，約每百件有一到二件不合格
194,食品安全,食藥署表示，消費者選購金針時，可選擇具「台灣金針標章」或「台灣農產品生產追溯條碼（QRCode）」的產品，買回家後應謹記「泡、洗、煮」三步驟，以保障食安
195,食品安全,食藥署與地方衛生局共同執行本專案，抽驗504件金針乾製品的二氧化硫殘留量，發現其中七件超標，不合格率1.4%，最高超標1.54倍
196,食品安全,在各業別當中，販售業的合格率為99.5%，供應餐食業為98.3%，而加工業及盤商為98%
197,食品安全,不符規定者已由地方主管機關依「食品安全衛生管理法規定」裁處或後續辦理
198,食品安全,食藥署過去在「藥物食品安全週報」中介紹，市售金針乾為保色、防腐，在乾製過程中經常使用亞硫酸鹽，亞硫酸鹽會轉換成二氧化硫而殘留在產品中
199,食品安全,要避免買到二氧化硫過量的金針乾，可選擇具有「台灣金針標章」或「台灣農產品生產追溯條碼（QRCode）」的產品
200,食品安全,警方表示，在被扣押的薑片中，發現漂白劑成分，二氧化硫嚴重超標，最低29倍、最高138倍
201,食品安全,「木瓜」、「木瓜柳丁」、「蘿蔔」、「油菜」、「蚵白」各1件檢出2項殘留農藥不符規定
202,食品安全,「美濃」、「苦瓜」、「蚵白」各1件及「大陸妹」2件各檢出1項殘留農藥不符規定
203,環境汙染,根據美國國家醫學圖書館，這種無色氣體被認為有害健康
204,環境汙染,但德州環境品質委員會指出，工廠以西4英里觀測站所檢測到的丁二烯含量遠遠低於構成健康問題的濃度或異味程度
205,環境汙染,根據國家環境毒物研究中心研究，短時間內吸入高濃度的氯乙烯，會引起頭暈、嗜睡、神智不清，若吸入極高濃度的氯乙烯，則可能導致死亡
206,環境汙染,警方初步研判，化工廠因全國封鎖而無人看管照顧，5000噸儲藏槽內不明原因出現化學反應，熱氣增加，導致化學氣體外洩
207,環境汙染,此外，長期吸入氯乙烯，可能會導致肝臟與免疫反應的永久性損傷、神經系統危害，以及肝癌的產生
208,環境汙染,另外，把買來的穀物或寵物飼料，從原來的塑膠包裝取出，放入密封的容器中，避免老鼠或昆蟲破袋而入
209,環境汙染,台南市政府18日召開台南市河川及海洋污染防治小組第13次會議，會中專家學者及各與會單位，對於河海保護相關議題熱烈討論，並訂定污染整治目標，完成水清魚現及永續海洋等願景目標
210,環境汙染,會議上市府各局處展現2019年整治豐碩推動成效
211,環境汙染,在河川污染防治上，環保局在稽查管制上運用科學儀器辦案並結合環檢警結盟，共計稽查5636家次，停工12家次
212,環境汙染,台南市政府召開台南市河川及海洋污染防治小組會議，對於河海保護相關議題熱烈討論，並訂定污染整治目標
213,環境汙染,在海洋污染防治上，推動垃圾不入海，清除河面垃圾達4.5公噸
214,環境汙染,為落實「船上垃圾不入海」，鼓勵漁民在捕魚過程中，將海漂廢棄物打撈上岸，減少海洋廢棄物，目前台南市共300艘環保艦隊
215,環境汙染,台南市長黃偉哲表示，為達成111年台南轄內無嚴重污染河段，除持續以滾動方式調整水質短中長期策略目標，後續推動重點主要包括1、科學設備進行辦案，讓不肖業者無所遁形
216,環境汙染,考量台南古都風華，台南市政府仍將積極結合觀光遊憩、文創產業等內容，提高民眾親水意願，依循「治水、淨水、親水及活水」等階段，達到水清魚現、永續海洋之願景
217,環境汙染,特別注意：聽診器、地板、排氣口風扇上都有病毒
218,環境汙染,但公司管理階層隱瞞相關訊息，讓員工飲用受汙染的地下水，並暴露在汙染環境下，導致工廠2萬餘名員工中，至今有2000人罹患癌症，更有超過230人因癌症死亡
219,環境汙染,案經上訴第三審，最高法院2018年8月間放寬因果關係的舉證責任，認定RCA與法商湯姆笙等4家公司未保護勞工安全及健康，汙染後又掩藏相關事證，因此針對其中的262名員工，判准共5.1億元賠償確定
220,環境汙染,但也對另外246名員工求償的部分，認為二審認定部分員工資料不夠清楚、或未查明死亡證明和病歷就駁回請求
221,環境汙染,看不見並不代表無害，想要擁有健康的生活環境，裝修時選用環保建材，遠離甲醛所帶來的污染，才能讓家住得安心有保障
222,環境汙染,使用零甲醛的板材和油漆塗料，並將空間格局以適當比例安排，強調自然採光，打造舒適無壓的生活空間
223,環境汙染,選擇低逸散或零逸散揮發性有機物質的建材，居家健康就多一層保障
224,環境汙染,木角料使用F1等級防蟲防水集成角材，讓裝潢後的房子更安全健康
225,環境汙染,工廠生產的系統櫃，健康環保、耐用、收納性強，現場組裝也可減少施作現場的環境污染
226,環境汙染,行政院環境保護署於107年已公告發布鍋爐空氣污染物排放標準，並於今年7月1日開始執行，台東縣環保局表示，發布日前已建置的鍋爐業者，應執行前符合新標準規定
227,環境汙染,依環保局的資料顯示，台東全縣去(108)年已有59件汰換或改造補助案申請通過，全數完成後估計每一年可減少排放氮氧化物857公斤、硫氧化物92公斤及粒狀污染物13公斤
228,環境汙染,宏碁推出智慧空氣品質解決方案啟動《台灣健康呼吸計畫》
229,環境汙染,有外媒日前報導：「武漢疑火化大量新冠肺炎患者屍體，導致二氧化硫（SO2)濃度破千」
230,環境汙染,」windy網站發布的資料顯示：2月9日零時、1時SO2「污染區」的濃度達到1500微克/立方米以上，最高濃度甚至超過1700微克/立方米
231,環境汙染,該負責人指出，所謂的「污染區」內恰好涵蓋了武漢市部分國控或省控空氣監測站點，「經對比核實，我們空氣監測各網站該時段前後的SO2濃度僅在4~8微克/立方米之間波動，兩者濃度差距達到200倍之多
232,環境汙染,台中市神岡區沅泰電鍍工廠，為節省清除廢液、汙泥處理等費用，涉嫌非法排放有毒廢水至工廠附近的排水溝，恐危害生態及人體健康
233,環境汙染,檢警接獲檢舉後，於2019年1月前往附近埋伏，發現業者趁著深夜偷排廢水，經查，驗出鉻、鎳的濃度超標，並查出業者5年來以此方式所節省的費用達1381萬餘元
234,環境汙染,沅泰電鍍工廠涉嫌偷排有毒廢水，5年節省成本達1381萬餘元
235,環境汙染,豈料，林男等人竟為圖省下處理廢液的成本，自2014年1月27日起至2019年1月26日止，使用非法繞流的方式排放有毒廢水，經檢警查獲，測得廢水含有有害物質總鉻、鎳，且嚴重超標
236,環境汙染,環保局說，因雙酚A為毒性物質，先以光離子化檢測儀PID及火焰離子化偵檢器FID等儀器，量測周邊環境及下風處，量測值分別為0及3.2ppm，屬正常範圍
237,環境汙染,環保局已要求信昌公司依毒性化學物質事故調查處理報告作業準則，限期提出初步事故調查處理報告
238,環境汙染,台北地方法院判決台灣美國無線電公司（RCA）第二波工傷求償案員工勝訴，但RCA造成的污染至今還未整治完成，環保署表示，RCA整治計畫將第4次展延
239,環境汙染,台灣RCA於民國59年在桃園設廠生產家電，81年關廠停產，後來被發現長年使用有機溶劑三氯乙烯等，不僅造成員工工傷，也嚴重污染地下水
240,環境汙染,台北地方法院審理RCA第二波工傷求償案，昨天判決RCA等4公司應賠償1115名原告總計新台幣23億300萬元，寫下工傷案判賠金額最高紀錄
241,環境汙染,環保署土壤及地下水污染整治基金管理會副執行秘書倪炳雄告訴中央社記者，根據最近一次監測資料顯示，RCA廠址內外監測井目前仍有氯乙烯超過管制標準，包含廠外4口及廠內9口
242,環境汙染,RCA場址原整治時間是18個月，應改善期限為2011年5月6日，但因地下水尚未整治完成，RCA公司陸續向桃園市環保局提出展延計畫，第3次展延是2016年4月27日核定，截至2019年4月26日止
243,環境汙染,不過，倪炳雄表示，由於今年4月26日時，地下水污染仍未整治完成，因此RCA已經提出第4次計畫變更、欲申請整治計畫展延，桃園市環保局預計明年1月中旬審查
244,環境汙染,根據環保署資料，RCA廠區公告整治場址面積為7.2公頃，但由於污染至地下水，限制面積範圍約為50公頃
245,環境汙染,國際癌症研究署把甲醛歸類為一級致癌物，根據統計，有4成的5年裝潢仍然偵測出甲醛超標，卻只有不到30%消費者知道建材或家具中會有甲醛氣味殘留，最長需要15年才能完全揮發
246,環境汙染,購買新家具，牆壁刷上新油漆，一股刺鼻氣味撲鼻而來，這些都殘留著甲醛的氣味
247,環境汙染,新竹地檢署依違反廢棄物清理法聲押李嫌獲准，其餘共犯因坦承並繳回不法所得，訊後交保
248,環境汙染,今年九月，新竹關西鳳山溪畔發現七桶俗稱化骨水的氫氟酸，強酸味令獲報的檢警人員一接近就感到不舒服
249,環境汙染,後來從裝載廢液的桶子溯源，逮捕陳姓、劉姓男子涉案，擴大偵辦發現幕後有環保犯罪集團在操控
250,環境汙染,檢警查出，李姓男子涉嫌以低於市場行情一半價格，處理化工廠產生的廢棄液體，收集後則任意傾倒在新竹縣、桃園市及新北市等溪畔、山坡地
251,環境汙染,為確認廢棄物掩埋情形及是否造成水土流失，專案人員昨前往林口，發現原本茂密樹林，竟遭棄置大量混和型廢棄物及廢液，現場估計廢棄物有十七公尺深
252,環境汙染,環保稽查員發現，李等人為掩蓋有機溶劑異味，還以大量廢樹枝堆置，邊坡下還有不少太空包及破損貝克桶
253,環境汙染,經採樣送驗，廢液是化工廠生產樹脂產生的廢溶劑，主要成分為「二甲基乙醯胺」
254,環境汙染,檢警痛批，這些廢液恐經過土壤滲透到地下水，若民眾誤飲或接觸皮膚，恐造成肝中毒，甚至可能影響尚未出生嬰兒的生殖能力，危害甚鉅
255,環境汙染,李男到案後承認私倒廢棄物及廢液，以每車一萬元代價收受化工廠廢液桶載到山區，夜間再以軟管放流廢液到山谷
256,環境汙染,新北市副市長謝政達表示將建請檢方從重起訴，市府會協助追究後續責任
257,環境汙染,檢審查出，裕太公司自2015年間起，受綠點公司委託，負責處理綠點二廠的廢水處理廠操作維護，並去年10月間起，受綠點公司委託，負責處理綠點公司二廠的廢水處理設備解除列管工程
258,環境汙染,而32歲的賴姓工程師，受裕太公司指派擔任綠能二廠的廢水處理設備代操作人員，並於去年10月間負責處理綠能二廠的廢水處理設備解除列管工程
259,環境汙染,台苯公司雖有使用燃燒塔，但未發現明顯黑煙及其他違法情形，環保局已進廠稽查並嚴密控管中，目前周邊有害氣體的監測值均屬正常，台塑林園廠仍有持續排燒情形，環保局將持續在周邊環境進行監控，直到正常操作為止
260,環境汙染,環保局說，目前該局加強林園工業區及臨海工業區的稽查，以專案方式派員進駐管制，要求業者平日落實汙染防制設備操作，以維護空氣品質，防止汙染情事發生
261,環境汙染,環保署今天表示，近期發現新竹縣偏鄉遭棄置氫氟酸桶，已針對北中南區的廢氫氟酸再利用機構進行清查
262,環境汙染,行政院環境保護署今天發布新聞稿表示，近期在新竹縣偏鄉發現數起遭惡意棄置數百桶強酸、強鹼及廢溶劑案，甚至裡面有俗稱化骨水的氫氟酸
263,環境汙染,環境督察總隊20日動員所屬北、中、南三區環境督察大隊，針對廢氫氟酸的再利用機構及處理廠同步展開清查行動
264,環境汙染,環保署環境督察總隊北區督察大隊長張乃仁告訴中央社記者，遭惡意棄置的每桶廢液約50公升大小，這次清查行動是先針對北、中、南收受廢氫氟酸量較大的廠家，未來會以普查的方式進行各廠家的清查
265,環境汙染,張乃仁說，本次行動發現再利用機構的廠區管理並不完善，將收受劇毒廢氫氟酸直接露天堆置在廠區內，也沒有依規定標示，工廠作業人員也並不曉得如果不幸外洩沾染到的嚴重性
266,環境汙染,2019年8月起公告施行「三爺溪加嚴放流水標準」（銅放流水標準限值3.0mg/L加嚴至1.2mg/L），3處關鍵測站水質，銅皆已符合保護人體健康相關環境基準
267,環境汙染,有害空氣污染物以甲醛改善幅度達67%最大，其次為硫酸、丙烯醛等，顯示透過空氣污染管制策略，能有效改善特殊性工業區鄰近空氣品質
268,食品安全,台中市議員因為長期服用添加了硃砂的中藥，所以造成體內的鉛累積過高，造成不適的症狀。一時之間讓大家對中藥憂心忡忡。
269,食品安全,中市前議長張宏年一家四口鉛中毒，其子議員張彥彤說，父親知道曾幫助的人害他中毒，既生氣又難過。
270,食品安全,一直到近年來才注意到它的毒性，鉛會在軟組織和骨骼中積累，會損害神經系統導致神經系統疾病，如腦損傷、老人失智，並會造成骨質異常以及傷害內臟如腎臟還會造成貧血，此外還可能引發生>殖問題並影響兒童智商。
271,食品安全,許多歷史與考古學家相信「鉛中毒滅了整個羅馬帝國」。
272,食品安全,鉛是會慢慢溶出的，尤其是酒的酸性環境，溶出速度還會特別快，所以因此讓羅馬人的酒裡含有較高濃度的鉛。
273,食品安全,"羅馬人承襲希臘技術，會使用鉛鍋，將葡萄汁（或酒）煮沸濃縮變成一種葡萄濃縮露，這個濃縮露叫做 Carenum, Defrutum,或是 Sapa"
274,食品安全,然而，以現代的眼光來看，這種果露或是白色代糖是不折不扣的黑心食品添加物，因為這甜美的黑暗秘密，就是醋酸鉛。
275,食品安全,在葡萄汁（酒）長時間熬煮的過程中，鍋具的鉛會釋放出來，與葡萄汁（酒）中少量的醋酸反應成醋酸鉛，醋酸鉛固然味道很甜，也有抑制微生物生長的作用，但是醋酸鉛卻是不折不扣的重金屬來>源，吃多了當然會鉛中毒。
276,食品安全,"以包鉛的鍋具複製羅馬人的這種葡萄果露做法，發現果露中的鉛含量高達29,000ppb，以台灣食品法規規定飲用水的含鉛量標準為10ppb參考，這足足高出2900倍，而以天然果汁的含鉛量標準30ppb來比較，也是高出將近1000倍。"
277,無關,林欽榮從一九七○年代十大建設以來，由國家主導重工業型產業形塑高雄的產業發展，包含大造船廠、大煉鋼廠、石化工業等，並催生出加工出口區及民間百業興盛，除支撐起高雄的產業進展，也帶來了眾多人口。
278,無關,值此全球產業尋求轉型以及撤出中國之際，美國在台協會酈英傑處長曾多次肯定台灣科技產業與社會軟實力，認為「現在是台灣的時刻」，而前行政院副院長陳其邁也發言，接下來更是「高雄的時刻」
279,無關,高雄可以利用優勢創造彎道超車機會，尤其串聯台南、高雄產業科技走廊，必然可以後發先至。
280,無關,這也是高雄重新審視產業轉型與翻轉城市格局的重要契機。
281,無關,高雄市房地產在六都中相對平價，年輕人只要認真工作五年，便有機會購屋成家立業。
282,無關,因此只要高雄快速翻轉產業結構，釋出就業機會，必可吸引大量年輕勞動力。
283,無關,高雄必須先構成產業聚落的形成，加速推動橋頭科學園區，連接台南台積電、高雄日月光和華邦電等半導體大廠，配合經濟部「領航企業深耕計畫」針對下一世代半導體、5G通訊及AI產業，向國際大廠招商，加速成為先進半導體產業聚落，創造年輕人就業機會、帶動高科技產業成長。
284,無關,並把南科、路竹一直到橋頭的科技廊道接起來，讓台南到高雄串連成規模更大、機能更完整的「南高大都會科技走廊（半導體先進製程產業聚落）」
285,無關,加工出口區也正面臨產業智慧化升級、台商回流以及關鍵科技製程回台，未來市府務必爭取經濟部積極重視。
286,無關,臨海的亞洲新灣區正是下一步發展的瑰寶，有必要推動中華電信、中鋼國營事業及台灣ICT大廠結合國際大廠一起領軍進駐，共同扶植AIOT新創事業。
287,無關,AI、5G新創基地則必須爭取落腳結合高雄軟體園區，並運用高雄雙港，結合電子商務，提高高雄會展及物流能量，使高雄成為南向國家亞洲會展及物流門戶。
288,無關,進一步則需發展郵輪母港服務中心、妥善經營流行音樂中心，打造休閒遊憩生活區域及國際觀光旅遊的門戶。
289,無關,高雄的城市發展雖不必然要有科學園區，但是在全球產業轉型當下，以及數位轉型的此刻，高雄以及大南方確實需要有國家政策指引及資源挹注。
290,無關,「苗栗火車站東西站及周邊環境再造工程」預計9月完工，縣長徐耀昌視察期許苗栗市再發展。
291,無關,苗栗縣政府配合內政部營建署城鎮之心計畫辦理「苗栗火車站東西站及周邊環境再造工程」，總經費2億500萬元，目前工程進度已達87％，預計9月完工。
292,無關,縣長徐耀昌昨視察表示，中央另同時辦理火車頭園區統包工程，苗栗市也正進行污水下水道、田寮圳分洪、聯大路排水等重大工程，經費近20億元，期許苗栗市再發展。
293,無關,整體工程範圍包括東站改善車站舊站體和交通動線，提供商業活動新場域及整合東站破碎空間，營造客家山城歷史氛圍。
294,無關,整合西站交通動線的分流，以整頓站前停車亂象，並以城市森林意象打造站前景觀，而原在東站前的表演廣場也移至西站，提供學生或社區表演和鄉親休憩空間。
295,無關,計畫並以火車站為起點，導入鐵路意象建構自行車道系統串接至貓裏山公園和功維敘隧道口，全長約2公里，除方便遊客，也讓騎自行車上下學的學生更便捷安全。
296,無關,車站旁的三西街及鐵道公園，增設東站到鐵道公園人行空間的串聯性，並增加公園景觀設施。
297,環境汙染,墾丁和小琉球海底珊瑚白化程度嚴重，台灣潛水公司近日在官網公告，「不歡迎擦防曬乳或化妝品客人下水」，一改柔性勸導，希望能為珊瑚復育出力。
298,環境汙染,陳琦恩表示，氣候變遷造成的高溫是全球的大環境問題，不是單一個人能改變，人類能做的就是減少人為破壞。除了公告不歡迎遊客擦防曬乳、化妝品外，也將實施一週一天吃素、節能用電等，減少促成高溫因子。
299,環境汙染,中研院生物多樣性研究中心研究員陳昭倫說，國外研究證實，具遮光功能成分的二苯甲酮及甲氧基肉桂酸辛酯等化學物質，會打亂珊瑚蟲的內分泌，破壞成年珊瑚的DNA，造成幼蟲提早骨骼化，無力適應海水升溫，導致白化最後死亡。
300,環境汙染,屏東海生館研究員樊同雲也表示，珊瑚只要環境受到刺激就會產生白化現象，例如海水污染、沿岸水土衝入海裡等，而防曬乳、化妝品等保養品的化學物質如果量大也會刺激珊瑚造成白化。
301,無關,美國衛生部長艾薩率團訪台，11日下午赴台大公衛學院發表公開演說，肯定台灣在全球COVID-19疫情中，以「台灣模式」在公共衛生方面展現實力與成就。
302,無關,今晨最新美參議員賀錦麗任拜登副手，首位非裔副總統參選人川普讚許台灣防疫有成
303,無關,艾薩也說，台灣近4年未能以觀察員身分參與世界衛生組織，他親眼看見台灣遭排除於國際場域外所導致的負面結果。
304,無關,對於10日「誤稱」總統蔡英文，艾薩接受中央社專訪表示，他致詞時提到蔡總統5次，其中一次「意外發音失誤」，但他很確定，蔡總統並未感到被冒犯，因為他當然無意冒犯。
305,無關,他並說，美國是台灣的朋友，美國重視並尊敬台灣。
306,無關,黎智英12日凌晨獲釋，被指勾結外國勢力香港壹傳媒集團創辦人黎智英父子3人及壹傳媒4名高層、前香港眾志成員周庭等人因涉違反港區維護國家安全法等罪名，10日先後被拘捕。
307,無關,11日晚間黎智英次子黎耀恩、長子黎見恩、壹傳媒行政總裁張劍虹、周庭陸續獲准交保外出，黎智英12日凌晨獲釋。
308,無關,而黎智英被捕，集團旗下的蘋果日報11日如常發行，據蘋果日報網站報導，11日報紙銷售更搶手，有讀者早上排隊購買以示支持，報紙加印至55萬份。
309,無關,另外，有不少日本網友在推特發起#FreeAgnes（釋放周庭）標籤聲援，一度衝上日本推特趨勢第一名。
310,無關,台股近期多空交戰，盤勢震盪劇烈，台股由電子權值股帶動創歷史高點後，市場資金也由電子股進傳產股，投資人可留意近期盤面的「人氣傳產股」，並用相關權證跟上類股輪動行情的腳步。
311,無關,塑化產品報價在經歷第1季新冠肺炎疫情衝擊後，第2季國際油價開始回穩，且在5、6月歐美國家開始解封，價格進一步走揚後，也帶動塑化報價開始反彈
312,無關,各產品線利差逐漸轉正，其中，中石化（1314）、達新（1315）在各擁題材下，權證券商建議，可利用權證參與個股行情。
313,無關,分析師表示，今年進入下半年後，國際油價已逐步回升，各國解封重啟經濟也有利需求反彈，各公司營運較上半年好轉，觀察族群獲利表現，在疫情衝擊趨緩後，將由需求面轉回供給面，供需結構趨於寬鬆的方向仍將持續，只有各擁利基的個股，有進一步表現空間。
314,無關,中石化看好5G商機，朝向特用化學下游整合，將強化OPP（鄰苯基苯酚）相關的產業鏈布局；
315,無關,中石化生產的特化品OPP是環己酮下游衍生物，主要作為阻燃劑，應用在高階光學材料、電子材料、殺菌防腐劑和合成新型樹脂等領域，看好未來很多5G材料可能會應用到PP，中石化決定朝向下游擴大布局。
316,無關,車壇新訊，國際車訊，發燒車訊
317,無關,賓士未來還要大砍7款銷售陣容韓系轎跑「刺針」回歸
319,無關,小改款福斯Arteon／Arteon Shooting Brake德國預售開跑全新世代
320,無關,Audi S3車系正式發表 帶來如往常嗆辣的306匹馬力！
321,無關,下一代Nissan Maxima 將會以EV電動車姿態出現這輛Mercedes-Benz C-class測試車怎麼有殺氣？原來是AMG！性能碗公終於有譜了？
322,無關,全新BMW M3 Touring傳2023年登場！
323,無關,Toyota 86/Subaru BRZ才剛宣布停產就有大改款偽裝車現身
324,無關,Corolla Hybrid成Toyota歐洲上半年最熱銷車系
325,無關,外傳Mazda CX-5後繼車將於2022年搭載全新後驅底盤上市！
326,無關,留意孩子使用網路和手機的安全性，因為「網路性剝削」的通報案件攀升，被害人年齡下降，曾接獲通報最小年齡才9歲，性剝削的手法也從陌生網友以遊戲點數或教導認識身體誘騙，轉為偷拍、網路交友性愛視訊側錄要脅。
327,無關,兒少的性剝削通報案件，主要是「拍攝、製造兒少性交或猥褻行為的圖畫、照片、影片、影帶、光碟、電子訊號或其他物品
328,無關,新北市家庭暴力暨性侵害防治中心提醒家長，完整保存網頁內容或手機訊息，萬一受害時可做為報案證據。
329,無關,以前是陌生網友以遊戲點數、教導認識身體為由誘騙兒少拍攝私密影像照片，也有以「韓團經紀人海選」及粉絲團等誘騙，近來較常見的是偷拍、網路交友性愛視訊遭側錄，加害人取得影像後，再進一步脅迫兒少拍攝更多的裸露影像。
330,無關,雙方衝突直到鄭男拾起路旁木棍阻擋才平息 一審新竹地院審理時，法官認為李兵犯後懊悔不已、態度良好，考量他年紀尚輕，當初僅因一時衝動而犯罪，依法判處拘役59日，得易科罰金5萬9千元，並予以緩刑2年。 
331,無關,高院審理時認為，鄭男是「上官」非「長官」，本來就不能以「對上官施強暴罪」判刑
332,無關,加上鄭男在審判期間有人承認，案發當下情緒上來時，他有先對李兵嗆聲「出來單挑」等語及其他髒話，李兵受激後才發動攻擊。綜合以上，認為原判決並無過輕或違反罪刑原則，審結駁回上訴。 
333,無關,軍方得知此判決結果後，質疑李兵「以下犯上」還得緩刑，懲罰實在過輕，此刑度將嚴重損及軍紀，在提出其他雷同案例最少判刑3月佐證後，委請檢察官上訴。 
334,無關,邵男領患有思覺失調症，領有身障手冊，經送鑑定後，醫院推斷他案發當下有發病，精神障礙使他辨識行為及能力有顯著減低的狀態，對此，法官衡量邵男犯罪手段及行為嚴重性後，認為他短期內沒有再犯情形，裁定暫不需監護處分，審結減輕刑度判處拘役30日，得易科罰金3萬元。全案仍可上訴。 
335,無關,刑事局今天舉行破案記者會指出，7月29日接獲駐台北越南經濟文化辦事處官員代表被害人越南籍阮姓移工家屬報案，指阮姓移工在台遭限制自由及被毆打凌虐，犯嫌還以阮姓移工積欠賭債為由，向其越南家屬要求匯款30萬元，否則將對阮姓移工和其家人不利。
336,無關,美國司法部長巴爾今年二月間宣布，起訴四名中國人民解放軍駭客入侵消費者信用資料公司Equifax系統，竊取上億美國人個資。
337,無關,自二○○八年以來就常見的惡意軟體Taidoor，是與中國政府有關的木馬程式，被用來竊取情報。這是今年二月以來，美國政府針對北韓駭客利用六種惡意程式發動網路攻擊示警之後，最新一次呼籲美國企業注意與外國政府有關的駭侵行動。
338,無關,美國國土安全部網路暨基礎設施安全署（CISA）、聯邦調查局（FBI），以及國防部網路司令部（CyberCom）聯合警告，「鑑別出一款中國政府網路攻擊者使用的惡意軟體Taidoor的變種」。Taidoor早自二○○八年就出現，二○一二、一三年曾發現這系列惡意程式較早的變種版本，這次美國官方示警的版本分為針對三十二和六十四位元系統，中國政府一直利用這種惡意軟體竊取情報。
339,無關,第一個檔案是啟動服務的載入器，會解開第二個檔案、即主要的遠端控制木馬程式（RAT），載入記憶體中執行」。接著，這個Taidoor木馬程式就讓中國駭客得以進入遭感染的系統，擷取資料或部署其他惡意軟體
340,無關,眼鏡王蛇是世界上體型最長的毒蛇，毒液里含有致命「神經毒素」，可以在短短3小時內殺死一頭成年大象，而成年人被咬傷後的致死率高達60%，且通常30分鐘內缺乏治療就會死亡。 
341,無關,西寧省總醫院的代表表示，「尤其是在有毒的蛇的情況下，人們不應該自己捉蛇。被咬傷的人一般死因有兩個，一是毒液生效後首先會四肢癱瘓、呼吸困難，沒有及時處理就會窒息而死；二是毒液可能會損害心肌，導致急性心衰竭，再來引起感染後組織會壞死。
342,無關,受蛇咬傷的患者首先要脫離危險區域，避免下一步的襲擊，同時盡可能減少身體活動，因為運動時的肌肉收縮會讓毒液擴散更快，「眼鏡王蛇在咬傷後就被迅速掐住了頭，當蛇頭被這樣緊緊握住時，自然反應就是纏繞住潘文泰先生的手。」 
343,無關, 他也警告民眾，「南部地區目前正處於雨季，危險的毒蛇經常出沒在房屋周圍的樹木或草叢，這就是為什麼農村地區的人需要定期清理灌木叢，防止野蛇入侵，也盡量不要讓孩童去樹木繁茂的花園玩耍。」 ?這樣買很便宜
344,無關,王婉諭指出，在發生這樣的事件後，政府部門要做的首要任務，應該是減輕民眾的擔心與緊張，但她想問的是，行政院、司法院、法務部、衛福部等權責單位，是否有建立後續的橫向聯繫。
345,無關,王婉諭期待，司法院能夠出面更完整地向社會大眾釋疑，解釋清楚判決作成的理由、是基於考量行為人哪些具體的案件脈絡、情節，所以才適用減輕或免除刑度的決定。
346,無關,王婉諭強調，這類的重大案件宣判，常使得不熟悉法律適用原因的民眾感到恐慌，或者加深對於司法的誤解，司法院雖然已發布新聞稿，但稍嫌簡略，恐怕還是無法讓社會大眾理解。
347,無關,此外，在責付給衛生局之前，是否有先與衛政單位進行溝通，以及衛生局在沒有司法約束力的情況下，是否能夠順利執行他的處遇計畫。 
348,無關, 另外60歲的被告托馬斯(Philip Thomas)周四並未出庭，已被發出逮捕令緝拿。 阿里女士描述了這段長達11秒鐘的影片說：「一名成年男性抓著一隻黑色的中型狗，狗的背部靠在他的肚子上。」
349,無關,檢察官艾拉阿里(Ayra Ali)說，因為影片流出，因此提出了起訴。 拍下影片的男子，同樣因為涉嫌藏有極端色情品而在威勒爾治安法院(Wirral Magistrates' Court)受審。
350,無關,根據東森新聞報導，雖然命案已經發生2年多，但鄰居們講到這件事都還是相當激動，紛紛透露現在倒垃圾、下去地下室都「嚇死了，甚至不敢搭電梯，而事發的中庭更是盡量避免走過。 「人命耶，怎麼會無罪？」
351,無關,日前台北街頭有民眾因帕金森氏症突然發作，倒臥路邊爬不起來，程姓男子經過看到，竟然假裝要幫忙找證件送醫，趁被害人無力反抗時，伸手進口袋裡，抽手1000千元大鈔後離去，所幸有其他善心路人幫忙打119送被害人就醫，全程都被監視器拍下，台北地檢署調查後，依搶奪罪起訴程男。
352,無關,21日深夜發現贓車出現在白河與嘉義交界處，偵查隊小隊長李智錚等3員追到嘉義攔車要求受檢時，傅姓通緝犯拒檢，反而倒車欲逃離並衝撞偵防車，小隊長李智錚朝該車輪胎、左側車門及車窗計射擊3槍阻止其衝撞行為，逮捕傅嫌後現他頭部中槍，經送醫救治待取出子彈，目前無生命危險。 
